s; W; 770051; 0; 2; 566184; 
s; W; 919200; 0; 1; 569996; 
s; W; 919499; 0; 1; 569996; 
s; W; 774874; 0; 10; 569996; 
s; W; 770050; 0; 2; 584996; 
s; W; 774884; 0; 10; 584996; 
s; W; 770051; 0; 2; 594996; 
s; W; 914593; 0; 1; 594996; 
s; W; 774894; 0; 10; 594996; 
s; W; 914542; 0; 1; 604996; 
s; W; 774904; 0; 8; 604996; 
s; W; 770050; 0; 4; 624996; 
s; W; 46576916; 0; 1; 624996; 
s; W; 774915; 0; 9; 624996; 
s; W; 770050; 0; 2; 629996; 
s; W; 915156; 0; 1; 629996; 
s; W; 770051; 0; 1; 639996; 
s; W; 774924; 0; 10; 639996; 
s; W; 770050; 0; 2; 641183; 
s; W; 774934; 0; 9; 641183; 
s; W; 774943; 0; 5; 641184; 
s; W; 918438; 0; 2; 642183; 
s; W; 918659; 0; 10; 642183; 
s; W; 918684; 0; 7; 643183; 
s; W; 774948; 0; 8; 643184; 
s; W; 918721; 0; 10; 643184; 
s; W; 918728; 0; 8; 644183; 
s; W; 918791; 0; 10; 644183; 
s; W; 918783; 0; 1; 644184; 
s; W; 918797; 0; 10; 644184; 
s; W; 918816; 0; 1; 644996; 
s; W; 774956; 0; 10; 644996; 
s; W; 774966; 0; 9; 644996; 
s; W; 770051; 0; 2; 645183; 
s; W; 918838; 0; 2; 645183; 
s; W; 918855; 0; 10; 645183; 
s; W; 918864; 0; 10; 646183; 
s; W; 918876; 0; 10; 646183; 
s; W; 918877; 0; 10; 647183; 
s; W; 918905; 0; 5; 647183; 
s; W; 918941; 0; 10; 647184; 
s; W; 918917; 0; 4; 648183; 
s; W; 918961; 0; 1; 648183; 
s; W; 918955; 0; 1; 648184; 
s; W; 918968; 0; 1; 648184; 
s; W; 918969; 0; 1; 648184; 
s; W; 918957; 0; 1; 648184; 
s; W; 918963; 0; 1; 649183; 
s; W; 918978; 0; 10; 649183; 
s; W; 918994; 0; 10; 649183; 
s; W; 770050; 0; 2; 650183; 
s; W; 774975; 0; 1; 650183; 
s; W; 919005; 0; 6; 650183; 
s; W; 919099; 0; 4; 650183; 
s; W; 919019; 0; 4; 651183; 
s; W; 919107; 0; 6; 651183; 
s; W; 919225; 0; 1; 651183; 
s; W; 919472; 0; 2; 651183; 
s; W; 919496; 0; 6; 652183; 
s; W; 919946; 0; 1; 652183; 
s; W; 913153; 0; 2; 652183; 
s; W; 920190; 0; 2; 653183; 
s; W; 920992; 0; 3; 653183; 
s; W; 921301; 0; 1; 653183; 
s; W; 913223; 0; 10; 653183; 
s; W; 913250; 0; 10; 654183; 
s; W; 913278; 0; 1; 654995; 
s; W; 913281; 0; 5; 654995; 
s; W; 774988; 0; 10; 654995; 
s; W; 770051; 0; 2; 655183; 
s; W; 774998; 0; 3; 655183; 
s; W; 913426; 0; 5; 655183; 
s; W; 913491; 0; 2; 656183; 
s; W; 913593; 0; 4; 656183; 
s; W; 913605; 0; 4; 656183; 
s; W; 913598; 0; 2; 656183; 
s; W; 913705; 0; 7; 656183; 
s; W; 913607; 0; 5; 657183; 
s; W; 913668; 0; 8; 657183; 
s; W; 913801; 0; 3; 657183; 
s; W; 913884; 0; 1; 657183; 
s; W; 914002; 0; 1; 657183; 
s; W; 775001; 0; 10; 657183; 
s; W; 913795; 0; 2; 657183; 
s; W; 775011; 0; 6; 657183; 
s; W; 913878; 0; 5; 657183; 
s; W; 775017; 0; 6; 657183; 
s; W; 913725; 0; 2; 658183; 
s; W; 913730; 0; 2; 658183; 
s; W; 913792; 0; 3; 658183; 
s; W; 770053; 0; 1; 658183; 
s; W; 913864; 0; 1; 658183; 
s; W; 914004; 0; 4; 658183; 
s; W; 775023; 0; 6; 658183; 
s; W; 914313; 0; 1; 658183; 
s; W; 917343; 0; 7; 658183; 
s; W; 914128; 0; 1; 658183; 
s; W; 917528; 0; 1; 658183; 
s; W; 917685; 0; 2; 658183; 
s; W; 914450; 0; 1; 658183; 
s; W; 914052; 0; 10; 658183; 
s; W; 914061; 0; 2; 659183; 
s; W; 775029; 0; 10; 659183; 
s; W; 775039; 0; 1; 659183; 
s; W; 917865; 0; 2; 659183; 
s; W; 918710; 0; 1; 659183; 
s; W; 918738; 0; 2; 659183; 
s; W; 919182; 0; 1; 659183; 
s; W; 918865; 0; 1; 659183; 
s; W; 919235; 0; 8; 659183; 
s; W; 918680; 0; 1; 659183; 
s; W; 918734; 0; 3; 659183; 
s; W; 919227; 0; 5; 659183; 
s; W; 917690; 0; 1; 659183; 
s; W; 917953; 0; 1; 659183; 
s; W; 918745; 0; 1; 659183; 
s; W; 919946; 0; 7; 659183; 
s; W; 918682; 0; 2; 659995; 
s; W; 919500; 0; 4; 659995; 
s; W; 775044; 0; 10; 659995; 
s; W; 775054; 0; 10; 659996; 
s; W; 775064; 0; 10; 659996; 
s; W; 770050; 0; 2; 660183; 
s; W; 775074; 0; 2; 660183; 
s; W; 913230; 0; 6; 660183; 
s; W; 913140; 0; 3; 660183; 
s; W; 919956; 0; 3; 660183; 
s; W; 920447; 0; 1; 660183; 
s; W; 908377; 0; 1; 660183; 
s; W; 920456; 0; 2; 660183; 
s; W; 920522; 0; 1; 660183; 
s; W; 921026; 0; 1; 660183; 
s; W; 921301; 0; 5; 660183; 
s; W; 913216; 0; 10; 660183; 
s; W; 913227; 0; 1; 660183; 
s; W; 920316; 0; 1; 660183; 
s; W; 920382; 0; 2; 660183; 
s; W; 920412; 0; 5; 660183; 
s; W; 920201; 0; 1; 661183; 
s; W; 920997; 0; 3; 661183; 
s; W; 921037; 0; 2; 661183; 
s; W; 921334; 0; 2; 661183; 
s; W; 913349; 0; 10; 661183; 
s; W; 913280; 0; 7; 661183; 
s; W; 913360; 0; 10; 661183; 
s; W; 913370; 0; 6; 661183; 
s; W; 913244; 0; 3; 661183; 
s; W; 913295; 0; 10; 661183; 
s; W; 913254; 0; 3; 662089; 
s; W; 910554; 0; 2; 662090; 
s; W; 913323; 0; 2; 662105; 
s; W; 914221; 0; 1; 662121; 
s; W; 910597; 0; 10; 662121; 
s; W; 910615; 0; 3; 662183; 
s; W; 913535; 0; 1; 662183; 
s; W; 913376; 0; 10; 662183; 
s; W; 913388; 0; 10; 662183; 
s; W; 913400; 0; 5; 662183; 
s; W; 913554; 0; 8; 662183; 
s; W; 913395; 0; 1; 662183; 
s; W; 913410; 0; 3; 662183; 
s; W; 913489; 0; 6; 663183; 
s; W; 913544; 0; 10; 663183; 
s; W; 913587; 0; 10; 663183; 
s; W; 913597; 0; 3; 663183; 
s; W; 775076; 0; 10; 663183; 
s; W; 775086; 0; 3; 663183; 
s; W; 913610; 0; 1; 663183; 
s; W; 913570; 0; 10; 663183; 
s; W; 913580; 0; 6; 663183; 
s; W; 913601; 0; 6; 663527; 
s; W; 910618; 0; 10; 663543; 
s; W; 910637; 0; 10; 663663; 
s; W; 914185; 0; 9; 663683; 
s; W; 902980; 0; 1; 664996; 
s; W; 910658; 0; 4; 664996; 
s; W; 910744; 0; 1; 664996; 
s; W; 914207; 0; 1; 664996; 
s; W; 775089; 0; 10; 664996; 
s; W; 775099; 0; 5; 664996; 
s; W; 775105; 0; 10; 664996; 
s; W; 775115; 0; 10; 664996; 
s; W; 775125; 0; 10; 664996; 
s; W; 770051; 0; 2; 665571; 
s; W; 775135; 0; 1; 665572; 
s; W; 887566; 0; 1; 665574; 
s; W; 903348; 0; 1; 665574; 
s; W; 907448; 0; 1; 665574; 
s; W; 910828; 0; 1; 665586; 
s; W; 906965; 0; 1; 665586; 
s; W; 910854; 0; 1; 665587; 
s; W; 907487; 0; 1; 665588; 
s; W; 910967; 0; 2; 665588; 
s; W; 907670; 0; 1; 665602; 
s; W; 907889; 0; 1; 665602; 
s; W; 907620; 0; 3; 665602; 
s; W; 834563; 0; 1; 665616; 
s; W; 909160; 0; 1; 665617; 
s; W; 907238; 0; 1; 665619; 
s; W; 907991; 0; 2; 665632; 
s; W; 909050; 0; 1; 665634; 
s; W; 909353; 0; 1; 665634; 
s; W; 908928; 0; 1; 665636; 
s; W; 908899; 0; 2; 665647; 
s; W; 909820; 0; 1; 665649; 
s; W; 910060; 0; 1; 665649; 
s; W; 910980; 0; 3; 665650; 
s; W; 909685; 0; 1; 665651; 
s; W; 909190; 0; 1; 665651; 
s; W; 909867; 0; 1; 665652; 
s; W; 910427; 0; 2; 665652; 
s; W; 910559; 0; 1; 665652; 
s; W; 911143; 0; 5; 665665; 
s; W; 905300; 0; 1; 665667; 
s; W; 915351; 0; 1; 665668; 
s; W; 911242; 0; 4; 665668; 
s; W; 911319; 0; 5; 665680; 
s; W; 911394; 0; 2; 665683; 
s; W; 911519; 0; 1; 665683; 
s; W; 911603; 0; 1; 665697; 
s; W; 911624; 0; 2; 665697; 
s; W; 911684; 0; 1; 665697; 
s; W; 912454; 0; 1; 665697; 
s; W; 917393; 0; 1; 665698; 
s; W; 919450; 0; 1; 665699; 
s; W; 911744; 0; 5; 665699; 
s; W; 911803; 0; 1; 665699; 
s; W; 911808; 0; 6; 665711; 
s; W; 912211; 0; 4; 665714; 
s; W; 912184; 0; 2; 665715; 
s; W; 912412; 0; 1; 665715; 
s; W; 912545; 0; 1; 665715; 
s; W; 912328; 0; 6; 665715; 
s; W; 912210; 0; 7; 665727; 
s; W; 912671; 0; 1; 665730; 
s; W; 912329; 0; 6; 665730; 
s; W; 912369; 0; 1; 665743; 
s; W; 912385; 0; 8; 665745; 
s; W; 912514; 0; 1; 665746; 
s; W; 913006; 0; 2; 665746; 
s; W; 913113; 0; 1; 665746; 
s; W; 912449; 0; 9; 665746; 
s; W; 912421; 0; 1; 665761; 
s; W; 913033; 0; 2; 665761; 
s; W; 912464; 0; 1; 665761; 
s; W; 913117; 0; 2; 665761; 
s; W; 912587; 0; 6; 665761; 
s; W; 912519; 0; 4; 665777; 
s; W; 912672; 0; 4; 665777; 
s; W; 912714; 0; 1; 665777; 
s; W; 912839; 0; 8; 665777; 
s; W; 907618; 0; 2; 665788; 
s; W; 904819; 0; 1; 665790; 
s; W; 871944; 0; 1; 665790; 
s; W; 912817; 0; 1; 665791; 
s; W; 912884; 0; 1; 665791; 
s; W; 869955; 0; 1; 665793; 
s; W; 912903; 0; 6; 665793; 
s; W; 912971; 0; 2; 665808; 
s; W; 913106; 0; 2; 665820; 
s; W; 918307; 0; 1; 665823; 
s; W; 918575; 0; 1; 665823; 
s; W; 918695; 0; 1; 665824; 
s; W; 918831; 0; 2; 665824; 
s; W; 918228; 0; 2; 665835; 
s; W; 913157; 0; 3; 665837; 
s; W; 918521; 0; 1; 665840; 
s; W; 918911; 0; 1; 665840; 
s; W; 918914; 0; 3; 665840; 
s; W; 919018; 0; 2; 665840; 
s; W; 919076; 0; 4; 665851; 
s; W; 919197; 0; 1; 665852; 
s; W; 918663; 0; 6; 665853; 
s; W; 913245; 0; 3; 665855; 
s; W; 918673; 0; 4; 665867; 
s; W; 918741; 0; 3; 665871; 
s; W; 918883; 0; 1; 665871; 
s; W; 919497; 0; 1; 665871; 
s; W; 920379; 0; 1; 665871; 
s; W; 921300; 0; 1; 665871; 
s; W; 918799; 0; 5; 665871; 
s; W; 918923; 0; 3; 665885; 
s; W; 918992; 0; 3; 665886; 
s; W; 919105; 0; 2; 665886; 
s; W; 918707; 0; 2; 665886; 
s; W; 919079; 0; 8; 665898; 
s; W; 913502; 0; 2; 665996; 
s; W; 913318; 0; 4; 666088; 
s; W; 915790; 0; 2; 666090; 
s; W; 917537; 0; 1; 666090; 
s; W; 913143; 0; 2; 666090; 
s; W; 913164; 0; 4; 666100; 
s; W; 913289; 0; 1; 666105; 
s; W; 913548; 0; 2; 666105; 
s; W; 917907; 0; 1; 666105; 
s; W; 919224; 0; 1; 666116; 
s; W; 913418; 0; 7; 666118; 
s; W; 913348; 0; 2; 666121; 
s; W; 914059; 0; 2; 666121; 
s; W; 913287; 0; 3; 666132; 
s; W; 917684; 0; 1; 666135; 
s; W; 920449; 0; 2; 666136; 
s; W; 913800; 0; 6; 666136; 
s; W; 914104; 0; 7; 666136; 
s; W; 805943; 0; 1; 666151; 
s; W; 887487; 0; 1; 666152; 
s; W; 902021; 0; 1; 666152; 
s; W; 913396; 0; 2; 666152; 
s; W; 913812; 0; 3; 666152; 
s; W; 913538; 0; 1; 666152; 
s; W; 913906; 0; 2; 666152; 
s; W; 914116; 0; 1; 666152; 
s; W; 913667; 0; 1; 666152; 
s; W; 913476; 0; 8; 666163; 
s; W; 917737; 0; 1; 666168; 
s; W; 913755; 0; 3; 666168; 
s; W; 917916; 0; 1; 666168; 
s; W; 918198; 0; 1; 666168; 
s; W; 913633; 0; 6; 666180; 
s; W; 914070; 0; 3; 666183; 
s; W; 913950; 0; 1; 666183; 
s; W; 915705; 0; 1; 666183; 
s; W; 918111; 0; 1; 666183; 
s; W; 918215; 0; 2; 666183; 
s; W; 913805; 0; 2; 666183; 
s; W; 913772; 0; 5; 666195; 
s; W; 913909; 0; 2; 666199; 
s; W; 914375; 0; 1; 666199; 
s; W; 920230; 0; 1; 666199; 
s; W; 920303; 0; 1; 666199; 
s; W; 914137; 0; 5; 666199; 
s; W; 920411; 0; 1; 666211; 
s; W; 920458; 0; 1; 666211; 
s; W; 921010; 0; 1; 666213; 
s; W; 913922; 0; 10; 666214; 
s; W; 913916; 0; 1; 666215; 
s; W; 913920; 0; 5; 666215; 
s; W; 913989; 0; 8; 666215; 
s; W; 913935; 0; 3; 666215; 
s; W; 913996; 0; 5; 666215; 
s; W; 914048; 0; 8; 666230; 
s; W; 913966; 0; 1; 666230; 
s; W; 914157; 0; 2; 666230; 
s; W; 915714; 0; 2; 666230; 
s; W; 914447; 0; 1; 666230; 
s; W; 917842; 0; 2; 666230; 
s; W; 914179; 0; 3; 666230; 
s; W; 914077; 0; 3; 666230; 
s; W; 917917; 0; 2; 666230; 
s; W; 918109; 0; 1; 666230; 
s; W; 914112; 0; 10; 666230; 
s; W; 910188; 0; 1; 666245; 
s; W; 914139; 0; 6; 666245; 
s; W; 921041; 0; 1; 666246; 
s; W; 914190; 0; 5; 666246; 
s; W; 914240; 0; 6; 666260; 
s; W; 914321; 0; 2; 666262; 
s; W; 914254; 0; 2; 666274; 
s; W; 914372; 0; 1; 666275; 
s; W; 914471; 0; 2; 666276; 
s; W; 914526; 0; 2; 666277; 
s; W; 914707; 0; 1; 666277; 
s; W; 914766; 0; 2; 666277; 
s; W; 914523; 0; 2; 666277; 
s; W; 914441; 0; 3; 666277; 
s; W; 914782; 0; 1; 666291; 
s; W; 914749; 0; 1; 666291; 
s; W; 914937; 0; 1; 666291; 
s; W; 914971; 0; 1; 666292; 
s; W; 919437; 0; 2; 666293; 
s; W; 915013; 0; 3; 666293; 
s; W; 912261; 0; 1; 666304; 
s; W; 914410; 0; 2; 666305; 
s; W; 915317; 0; 1; 666305; 
s; W; 914930; 0; 1; 666306; 
s; W; 915342; 0; 1; 666308; 
s; W; 914742; 0; 1; 666308; 
s; W; 918929; 0; 2; 666308; 
s; W; 915151; 0; 5; 666308; 
s; W; 914182; 0; 2; 666308; 
s; W; 914259; 0; 2; 666321; 
s; W; 914494; 0; 1; 666324; 
s; W; 914760; 0; 2; 666324; 
s; W; 915021; 0; 5; 666324; 
s; W; 919954; 0; 2; 666324; 
s; W; 920202; 0; 1; 666324; 
s; W; 920309; 0; 1; 666324; 
s; W; 914378; 0; 2; 666324; 
s; W; 915103; 0; 4; 666324; 
s; W; 914656; 0; 1; 666324; 
s; W; 914500; 0; 1; 666324; 
s; W; 914957; 0; 2; 666324; 
s; W; 914762; 0; 8; 666324; 
s; W; 914818; 0; 1; 666340; 
s; W; 915007; 0; 1; 666340; 
s; W; 915146; 0; 1; 666340; 
s; W; 915083; 0; 3; 666340; 
s; W; 915008; 0; 5; 666340; 
s; W; 915088; 0; 1; 666340; 
s; W; 915274; 0; 4; 666340; 
s; W; 915246; 0; 2; 666340; 
s; W; 915337; 0; 4; 666340; 
s; W; 915265; 0; 4; 666351; 
s; W; 827713; 0; 1; 666355; 
s; W; 909756; 0; 1; 666355; 
s; W; 914945; 0; 2; 666355; 
s; W; 914939; 0; 1; 666355; 
s; W; 915009; 0; 5; 666355; 
s; W; 914437; 0; 1; 666355; 
s; W; 914724; 0; 1; 666355; 
s; W; 914767; 0; 4; 666355; 
s; W; 915130; 0; 1; 666367; 
s; W; 915178; 0; 2; 666384; 
s; W; 915318; 0; 1; 666386; 
s; W; 915329; 0; 4; 666398; 
s; W; 808490; 0; 1; 666402; 
s; W; 914017; 0; 1; 666402; 
s; W; 915425; 0; 4; 666402; 
s; W; 915583; 0; 1; 666402; 
s; W; 915585; 0; 3; 666402; 
s; W; 914229; 0; 2; 669996; 
s; W; 914247; 0; 5; 669996; 
s; W; 918227; 0; 1; 669996; 
s; W; 919028; 0; 1; 669996; 
s; W; 775136; 0; 10; 669996; 
s; W; 775146; 0; 6; 669996; 
s; W; 913837; 0; 7; 669996; 
s; W; 775152; 0; 10; 669996; 
s; W; 775162; 0; 6; 669996; 
s; W; 775200; 0; 10; 669996; 
s; W; 775168; 0; 10; 669996; 
s; W; 775172; 0; 10; 669996; 
s; W; 775182; 0; 2; 669996; 
s; W; 913673; 0; 10; 669996; 
s; W; 913683; 0; 6; 669996; 
s; W; 775184; 0; 10; 669996; 
s; W; 775194; 0; 10; 669996; 
s; W; 775220; 0; 10; 669996; 
s; W; 775230; 0; 2; 669996; 
s; W; 775232; 0; 10; 669996; 
s; W; 775242; 0; 6; 669996; 
s; W; 913633; 0; 10; 669996; 
s; W; 913643; 0; 5; 669996; 
s; W; 913738; 0; 10; 669996; 
s; W; 913748; 0; 4; 669996; 
s; W; 913812; 0; 4; 669996; 
s; W; 913698; 0; 10; 669996; 
s; W; 913713; 0; 7; 669996; 
s; W; 913612; 0; 7; 669996; 
s; W; 913730; 0; 7; 669996; 
s; W; 913689; 0; 6; 669996; 
